text,label
"चिराग अंधेरों का साथ दे बैठा , अब चिताओं से देश रौशन है  😢😥😢😥😢😥      :///",0
हक की आवाज को मजबूत कीजिए एक बार फिर से लिखिए ,0
पहले लगता था  ही  है।  अब पता लगा ये तो सारे के सारे  वाले  हैं।      ,0
"मन_की_बात✍️ ग़ैर मुस्लिम क़ुरआन नहीं पढ़ते हदीस नहीं पढ़ते  वह आपको पढ़ते हैं लिहाज़ा इस्लाम का अच्छा नुमाइंदा बनिए,और नफ़रत को मोहब्बत  से मिटा दीजिए आप अपने किरदार को सवारिए जिससे के आपके मजहब की पहचान आपके अखलाक से हो✍️     ",0
"हमेशा मुस्लमान लीडरों को धोका दिया जाता रहा है, चाहे वो अपने पार्टी के प्रति कितने ही वफ़ादार क्यों न हो?  मगर तथाकथित सेकुलर पार्टी वक्त आने पर हिंदुत्व वाले रंग दिखाने से बाज नहीं आते            ",0
 तो कहना क्या चाहते हैं मूर्ख मंत्री जी आपसे तो कुछ संभाल नहीं सकते सिर्फ एडी चोटी करने में तुले हो आप ढकनि भर पानी में डूब मरो जूझता गरीबी और बेरोजगारी से बिहार इनका सिर्फ विकास सूझता,1
_ मोदी तुम इस्तीफा दो हम तुम्हारे साथ है   __   :///,0
  ये एक रन्डी कि बेटी है,1
  _ वो कोई भी था पर तुम्हारी तरह दोगला नहीं था,1
  कबाड़वीरों की नाजायज औलाद।,1
"हाथरस में पीड़ित परिवार तक पहुंचने नए नए रास्ते जो ढूंढ रहे थे। जान हतेली पे लेके खेतो से, नालों से गांव में घुस रहे थे- ऑफिसर को दबोच रहे थे, ९ लाख  केस होते हुए    ले रहे थे वह लोग आज बंगाल की तरफ नींद में भी करवट नही ले रहे।  :///",0
"जब केंद्र अब तक  प्लस लोगो को ही मुफ्त में वैक्सीन नही दे पाई तो सवाल लाजमी है युवा वर्ग को कहा से दे पाएगी, जबकि फ्री होंनी चाहिए, केंद्र  महामारी के समय दलाली करने व नोट कमाने में ध्यान दे रही है ,हुक्मरानों नींद कैसे आ जाती है   ",1
"साफ-सफाई जिम्मेदारी हमारी, मिलकर हराएंगे कोरोना महामारी।।  गज की दूरी, मास्क है जरूरी       :///",0
मरहूम शहाबुद्दीन साहब को दिल्ली गेट कब्रिस्तान में सुपर्द ए खाक किया गया😥 अल्लाह मरहूम की मगफिरत फरमाये और जन्नत मे आला मुकाम आता फरमाये आमीन   :///,0
जो साहब का नही वो हमारा नही      ,0
_        उत्तर प्रदेश में एक संयुक्त ब्राह्मण संघ की जरूरत है  ब्राह्मणों का एनकाउंटर कर दिया गया लाख  युवा ब्राह्मण बेरोजगार हैं कई बेगुनाह जेल में है ब्राह्मणों के मंदिर मठों पर रसूख जाटों का अवैध कब्जा खेती की जमीन पर अवैध कब्जा हो रहा है कोई सुनवाई नहीं संगठन जरूरी है,0
"  अरे चुप रहो, इस बात का कॉंग्रेस को पता नहीं चलना चाहिए  क्यूं  सही कहा ना?",0
  छूटिया     के बारे में कब  करेगा। ,1
"सहाबुद्दीन की आत्मा को भी फांसी हो, दूबारा इस दुनिया मे नही आना चाहिए 😠😠😡😡😡😠😠 ",1
दुई जनै आंफु लाई महान ठान्छन  पढेर बाबुराम जस्तो गधा अनि नपढेर ओलि जस्तो पत्तुर हुन कसैलाई नपरोस देशद्रोही मोरा,0
  भाई जन्मजात चुटिया हो?,1
    __      किसानों_का_मोदी_को_धोबीपटका  😡 :///,0
कुंभकरण को जगाने से क्या फायदा जब पता है  रावण लंका बरबाद करके मानेगा  रोजगार_नही_तो_सरकार_नही किसानो_पर__मत_करो कृषि_कानून_रद्द_करने_पड़ेंगे  नींद_से_जागो_अमित_शाह_जी    किसानों_का_मोदी_को_धोबीपटका __,0
शाहबुद्दीन की दहाड़ से पूरा सांसद भवन हिल जाता था जब वो खड़े होते थे तो सब पीछे हट जाते थे ये बात असदुद्दीन ओवैसी से बेहतर कोई नही जानता               ,0
बीजेपी वालो कितना झूठ फैलाओगे कंगना_तुम_कहाँ_हो  बंगाल_हिंसा      मोदी_इस्तीफा_दो :///,0
"क्या मुस्लिमों को बीजेपी से घटबंधन नहीं कर लेना चाहिए?इन सेक्युलरो से तो वोह करोड़ों दर्जे बहतर है,,,🤔 ",0
सुप्रीम कोर्ट ने जनहित याचिका की सुनवाई करते हुए केन्द्र सरकार से भारत में अवैध रूप से घुसपैठ किये रोहिंग्या और बांग्लादेशियों को बाहर निकालने को लेकर तत्काल निर्णय लेने को कहा है।,0
"पहाड़ की जिन्दगी मे एक और सामान्य दिन और एक और जंगली जानवर का हमला, एक और जवान की जान खतरे मे , एक और बार अस्पताल मे उपचार नही बस रेफरल , एक और बार फिर वही सवाल पहाड़ मे कोई रहे तो किस भरोसे?    :///",0
एक और प्रेमपत्र      _     :///,0
"हमारा देश भगवान भरोसे ही है भ्र्ष्टनेता,फूहड़ अभिनेता,निकम्मी जनता भांड मीडिया सब लूटने में व्यस्त है आम जनता पस्त है।",1
बंगाल मे डायन के शासन मे दंगाईयों की मदद पुलिस कर रही है।  अब महिलाओ और हिन्दुओ  पर हुए अत्याचार की जाँच भी यही जेहादियों की सेवादार पुलिस करेगी।    दीदी_नहीं_डायन_ममता :///,0
दिल ऐसा चौकीदार ने मेरा तोड़ा बर्बादी की तरफ़ ऐसा मोड़ा एक भले मानुश को अमानुश बनाके छोड़ा  कहते हैं ये दुनिया के रास्ते कोई मंज़िल नहीं तेरे वास्ते नाकामियों से नाता मेरा जोड़ा मेरा सूरज ऐसा रूठा देखा न मैंने सवेरा  उजालों ने साथ मेरा छोड़ा  अमानुश बनाके छोड़ा  :///,0
  अल्लाह मरहूम को जन्नत में आला मक़ाम आता करे और घर के लोगों को सब्र करने की हिम्मत दे   ,0
"भाईयो आप सभी से 🙏🏻हाथ जोड़ कर निवेदन है कि इन विडियों को जादा से जादा शेयर करो  ताकि ये टेकटर वाला सूअर पकडा जाऐ,,, मेने तो अपना काम कर दिया,, अब आप भी अपनी इनसानीयत दिखा दो 🙏🏻🙏🏻 :///",0
 बिलकुल  ,0
 _ मोदी तुम इस्तीफा दो हम तुम्हारे साथ है   __   :///,0
 _ _ पैदायशी गधे हो या    से डिग्री मिली है 😂😂 बेटा जब बीमार होते हो ना जब मरने वाली कंडीशन होती है तो जो दवाई खाते हो ना ये दवाई में उसी गोबर देने वाली गाय का मूत्र होता है😂😂😂 कसम खा लो न दवाई इस्तेमाल करेंगे 😂😂😂,0
जब शहाबुद्दीन  को दफ़न कर दिया गया तब  की नींद टूटी गद्दार साला तू जिवन में कभी  नहीं बन जाएगा भाजपा की तरह तेरे को भी मुसलिम समाज डिलिट कर देगी   :///,0
नींद से जागो केंद्र सरकार।     :///,0
"चला था रविन्द्र नाथ टैगोर बनने,लेकिन दीदी ने आसाराम बनाकर भगा दिया😂       _      नरेंद्र_मोदी_ग्लोबल_पप्पू ",1
"  हाँ हाँ,कड़ी निंदा करके। चुड़िया पेहेन चुके हो या भिजवाए   ",0
"""पूरी दुनिया में मोदीजी का डंका"" (  ) 👉    सांसद_लापता_है       :/// :///",0
दी ने देश के बजाय अपनी छवि को चुना”  -  ’  :               __   :///,0
 काला कुत्ता लिखना चाहता था  बोले तो पीडी का भाई जिसके हिस्से के बिस्किट हिमंता बिस्बा सरमा को ऑफर किये गए थे,0
युवा तो जगा ही रही है भाजपा सरकार को पर  आने वाले समय में अगर आप मुख्य मंत्री बनते हैं तो  वादा करिये शिक्षा स्वास्थ्य सेवा को बदल कर रहेंगे  रोहित_सरदाना     :///,0
मुँह से ऑक्सिजन देके एक मासूम की जान बचाता हुआ एक आशिक  अभी भी इस धरती पे मानवता कायम है       :  :///,0
         मनहुस_मोदी का साया मेरे देश के ऊपर से हट जाएगा आर्मी सारा काम संभाल रही है दवाई ऑक्सीजन आदि भी तेरे राजनीति से मुक्त हो जायेगी सभी के अपने अकालमृत्यु मर रहे है   मानवता केलिऐ __ देशभक्त हो तो,1
"ट्वीटर ने मेरा अकाउंट सिर्फ इजराइल को सपोर्ट करने के कारण सस्पेंड किया था, इसे भी करने की धमकी दे रहा है। ट्वीटर की औकात मेरे लिए सिर्फ  चवन्नी घोडे पे जितनी है। भाड में जाओ  :///",0
 _    _     दीदी होगी तुम्हारी  रंडी साली हमारी दीदी कब से होगी,1
बेटे को घटिया राजनीति में घसीटने का बेड़ा  गैंग ने उठा ही लिया ,0
अल्लाह जन्नतुल फ़िरदौस में आला मुकाम अता फरमाए आमीन 🤲  :///,0
राष्ट्रपति_जी_बंगाल_संभालो     :///,0
" कई दिनों तक चूल्हा रोया, चक्की रही उदास कई दिनों तक कानी कुतिया सोई उनके पास कई दिनों तक लगी भीत पर छिपकलियों की गश्त कई दिनों तक चूहों की भी हालत रही शिकस्त। -नागार्जुन",1
शिवान वाले आरजेडी को उसकी औकात दिखा दो। भाई ने सुरुवात कर दी है बड़े बड़े नेता कब करेंगे । खैर ये भी गैरत की बात है   :///,0
" मैडम तो आप राजमाता को बोलते है ,क्या संदेश देना चाह रहे है ?? कुतिया को मैडम संबोधित करके ??",1
 बहुत ही अछि बात है । लेकिन  शहाबुद्दीन साहब के लिए आपके पाप कब आवाज उठा रहे है ?? ,0
__ मोदी तुम इस्तीफा दो हम तुम्हारे साथ है   __   :///,0
"ममता को चोट लगी ब्रेकिंग न्यूज़ बन गई ।   बंगाल में हिन्दुओं पर हो रहा अत्याचार,  मारकाट लूटपाट मची हुई है बलात्कार हो रहे है। पर यह न्यूज़ कब बनेगी ??? क्या हिन्दू होना गुनाह है ???  ",0
सिवान के शेर डॉक्टर शहाबुद्दीन साहब की मौत/कत्ल की जांच के लिए ट्विटर पर   ट्रेंड कर रहा है आप भी हिस्सा लें,0
तुम्हारे अंत का  समय अब आ चुका है हिटलर बाबू  शर्म से ही मर जाना चाहिए तुझे             :///,1
अब गांडीव 🏹 उठाने का समय आ गया है प्रभु  जी  अधर्मियों का विनाश का समय आगया हैअभी नही तो कभी नही 🙏     ,1
टैगोर का शौक पूरा हो गया हो तो थोड़ा हिटलर का रूप भी दिखा दो वैसे भी %आपको हिटलर कहते ही है जलता_बंगाल  नींद_से_जागो_अमित_शाह_जी  ममता_बनर्जी_हत्याएं_बंद_करो          ,1
" जैन , जैसे  और ,   ,  जैसे बड़े बड़े   के साथ  चुकी है   कैसी     है? सोनिया की कुतिया है ",1
  ये और इसका भाई सब लोग दिल्ली में ही है। लालू की रिहाई की कीमत साहेब की जान लेके चुकाया गया है। ,0
“इंसान सब कुछ भूल सकता है सिवाय इन लम्हों के जब उसे अपनों की ज़रूरत थी और वो साथ नहीं थे”     ,0
: यह सुविधा भुज के आरडी वरसाणी स्कूल के मैदान में शुरू हुई है अभियान सुबह  बजे तक और शाम  से  बजे तक जारी रहेगा    :///,0
कोविड टीकाकरण: राजस्थान में गांवों में कैंप लगाए जाने से टीकाकरण मुहिम पर क्या असर पड़ा है? रिपोर्ट:         :///,0
 ज़ुल्म के खिलाफ आवाज़ उठाओ इसलिए कि जिंदा कौमें ज़ुल्म को देख कर खामोश नहीं रहतीं हैं आवाज़ उठाओ और जिंदा कौम होने का सबूत दो     ,0
" बाप बाप होता हैइन्हें पता है अक्ललेश की सरकार कभी न्हई आएगी और समाजवादी वैक्सीन कभी नही लगेगी कुपुत्तर बकियाते रहे की जे भाजपा की वैक्सीन है , लगवाने से आदमी लोग सब भाजप्पा का समर्थक बन जाता है। पर🤣🤣 हमाओ लौंडा चुटिया है हम तो वैक्सीन लगइएबे  😂😂😂😂😁😁 :///",1
" _   _ _  ममता को चोट लगी ब्रेकिंग न्यूज़ बन गई ।   बंगाल में हिन्दुओं पर हो रहा अत्याचार,  मारकाट लूटपाट मची हुई है बलात्कार हो रहे है। पर यह न्यूज़ कब बनेगी ??? क्या हिन्दू होना गुनाह है ???  ",0
अगर मोदी सरकार - उम्र के  करोड़ लोगों को टीका लगाएगी तो इससे उन्हें केवल  करोड़ रुपये खर्च होंगे लेकिन ?   लोगों के स्वास्थ्य पर खर्चा करने के बजाय सरकार सेंट्रल विस्टा पर ₹ करोड़ रुपये बर्बाद कर रही है  और गोदी मीडिया  दिखा रहा है  ,0
 मोदी तुम इस्तीफा दो हम तुम्हारे साथ है   __   :///,0
"अलविदा शेर-ए-बिहार…  अल्लाह आपकी मग़फ़िरत फरमाए, आपको जन्नतुल फिरदौस में आला मकाम अता फरमाए और अहले खाना को सब्र जमील अता फरमाए 🤲  :///",0
" तुम्हारे कुशासन के परिणाम आज तक पूरा देश भुगत रहा है,अनगिनत वित्तीय घोटाले,आतंकवादीयों को शह,आए दिन पूरे देश में कहीं न कहीं बम विस्फोट,हिंदुओं का दमन व आतंकियों को बढ़ावा,दुश्मन देशों से गुप्त समझौते कर देश से ग़द्दारी,तुम्हारे काले कारनामों की सूची लंबी है तुम लोग चुप ही रहो ।",1
अब खतरे की कोई बात नही है अब सभी को सभी से खतरा है।    ,0
व्हाट्सएप पर यह वीडियो प्राप्त हुआ कहां का है यह पता नहीं चल पाया वीडियो देखकर दिल दहल गया सड़क के एक किनारे पर बैठी गोवंश को इस तरह ट्रैक्टर ट्रॉली से कुचला इस सुअर ने।  😡        :///,1
" लाशों के ढेर लग रहे है ""मोदी शाह"" सरकार को """" लाना है कहीं ""मौतों"" के पीछे कोरोना के नाम पर  """"रेडिएशन तो नहीं है ""वजह""?? ""केंद्र सरकार"" कह रही है ""कोरोना"" की तीसरी लहर तय लाशों पर """" नहीं चाहिए  "" ""   ",1
धर्म आपके कथनो से नही अपितु आपके आचरण से सार्थकता प्राप्त करता हैं । विश्व का सबसे क़द्दावर राजकीय पक्ष आज एक राज्य सरकार विरुद्ध विवश प्रतीत हो रहा हैं ।  गृह मंत्री बंगाल_हिंसा   भारतीय जनता पार्टी  राजधर्म :///,0
"अरे जाहिल गंवार अनपढ़ बद्तमीज़ फूहड़ औरत + चमची, ठीक से हिन्दी में लिखना तो सीख ले     🤦🏻‍♀️😂😂      :///",1
 इस कमीने को           ,1
अब कुत्ता बोल रहे हो जिस वक्त आप की पार्टी में थे तब बोलना था। अगर आप की पार्टी में होकर  की बेइज्जती करते होते तो आप बोलते की  जी आप ने जो कहा वो सही कहा। पार्टी छोड़ी तो कुत्ता बोलते हो थोड़ी शर्म करो चमचो।  ,1
"पाबंधियाँ दिल्ली में पाबंदियों को एक हफ्ते के लिए बढ़ाया हरयाणा, गोवा में  हफ्ते लॉकडाउन ओडिशा में  दिन का लॉकडाउन भोपाल में कोरोना कर्फ्यू  मई तक बंगाल में मॉल्स, पारलर्स, सिनेमा हॉल्स बंद दुकाने सिर्फ निर्धारित समय के लिए खुलेंगी    ",0
  पुरानी_पेंशन_बहाल_करो     _भारत_छोड़ो __ निजीकरणभारतछोड़ो _कर्मचारी_का_अधिकार निजीकरणकेख़िलाफ़_इंक़लाब स्वास्थ्य_क्षेत्र_मे_बजट_बढ़ाओ __ _और__दो :///,0
वैक्सीन पर हायतौबा मचाने वालो की असलियत उन्होंने राज्यों को मिले वेक्सीन की उपयोग तक नहीं किया लेकिन वेक्सीन की रंडी रोना मचा रहे थे :///,1
 उत्तरप्रदेश की हक़ीक़त बयान करते हुए देश की बेटी            _शैलेश_यादव_सस्पेंड   :///,0
 तू पत्रकार है के कांग्रेस का दलाल। केवल पप्पू की चमचागिरी कर रहा है।,1
जो शहाबुद्दीन के साथ हैं वो इस ट्वीट को रीट्वीट करें और इस हैसटैग पर ट्वीट करें ,0
हद है यार कौवे  के बेशर्मी की ये कौवा उस कौम को गद्दार कह रहा जिसने इस देश के लिए अपना सब कुछ हमेशा से कुर्बान किया है ये कौवा जिस समुदाय से आता है उस समुदाय ने हमेशा की तरह इस बार भी  से ग्रस्त हो कर देश बर्बाद करने में कोई कसर नहीं छोड़ी है।,1
गधे को घोड़ा बनाने से ज्यादा जताने पर लगे हैं और गधा भी खुद को घोड़ा समझने लगा है 😂😂🤣 :///,1
पप्पू के कहने पर राजस्थान में कल सुबह से लगेगा सम्पूर्ण लॉक्डाउन    ,0
        मोदी_परत_जा नहीं_चाहिए_भाजपा    _भगाओ_देश_बचाओ     __     _और__दो :///,0
_ जनता को इतना निचोड़ दो की वो जिंदा रहने को ही विकास समझे। :मोदी  ,0
"विधायक व सांसद होते तो रातो रात खरीद लिए जाते, वेंटिलेटर व ऑक्सीजन खरीदने में वक्त लगता है  जनाब                  _    ",0
बंगाल में इस आतंकवादि को जेल में होना चाहिए था लेकिन इसे मुख्यमंत्री बना दिया गया   :///,1
" दो मिनट का मौन उनके लिए भी जिनको बंगाल में चुनावी रैली दिखी ,  कोरोना दिखा किन्तु अब हिंसा , लूट अग्निकांड और महिलाओं को लुटती इज़्ज़त नहीं दिख रहीं 😡😡          ",0
ओसामा सहाब और मैडम ने आप के कान मे आ कर कहा क्या अगर सारी मदद उन्हों ने की तो ओसामा सहाब के साथ खड़े होने मे शर्म लग रहा था क्या आप अपनी सफाई अपने पास रखिए सिवान मे राजद के साथ क्या करना है मैडम के सिवान आने पर सोचा जायेगा ठीक है     :/// :///,0
ममता दीदी ने लेडी कोबरा सांप का रुप लेकर बंगाल को जित्कर तीनो इडियट  को डंक मारा है | वेल डन ममता दीदी मुबारक हो  🤝💪👍 ममता_बनर्जी       :///,0
_ इतनी सफ़ाई देने की ज़रूरत क्यू पड़ राही भई ,0
"  और हाँ तुमने बोला कि भोजपुरी  को तुम आगे बढ़ा रहे हो, तुम जैसे  लोगों की फूहड़_गीतों की वजह से मेरे जैसा ब्यक्ति भोजपुरी गाने जल्दी सुनता नहीं, अगर ऐसे आगे बढ़ाना है भोजपुरी को तो कृप्या रहने दो। गलत गलत है चाहे तुमने किया या किसी दूसरे ने।  ",0
" _ दोस्तों, आओ हम सब सर्वसम्मति से महान अर्थशास्त्री, धुरंधर वैज्ञानिक, अंतर्राष्ट्रीय किसान, भयंकर सवर्ण-दलित मसीहा चुदित राज जी को खांग्रेस अध्यक्ष एवं पलधानमंतली बनाएं 🙏 ""सभी समस्याएं समाप्त"" उदित_राज_को_अध्यक्ष_बनाओ_बे _   :///",0
क्या मज़ा आज्ञा नरेंद्र मोदी जी? लोगो को भी मारने छोड़ दिया और चुनाव भी हार गए शर्म तो आ नही रही होगी बिल्कुल।           ,1
"   का गंभीर आरोप,  में  विस्फोट के पीछे   ​   :///",1
 जो ताउम्र सबको उनका हक दिलाता रहा आज वो अपने हक की दो गज जमीं ना पा सका 😔              ,0
तुम दाढ़ी संभालो  सत्ता दूसरे संभाल लेंगे 🖕        :///,0
अगर सरकार  पर मंदिर बनवाने से अधिक हॉस्पिटल बनवाने पर ज्यादा जोर देते तो आज ये दिन नहीं देखना पड़ता |    ,0
"आता सर्व पत्ते मोदींच्या हातात आले विरोधक पूर्ण नागडे पडल्यावर त्यांनी + मोफत घोषणा  केली आता लसीचा बाजार मांडून बसलेली खाजगी रुग्णालय व त्यांना ती पुरवणारे दलाल, लस माफिया कात्रीत सापडले आहेत   एकरकमी पैसे देवून लस घेतो अशा राणा  भीमदेवी गर्जना करणारे आता अजून काही दिवस",0
नरेंद्र_मोदी_ग्लोबल_पप्पू __        ,0
          मनहुस_मोदी का साया मेरे देश के ऊपर से हट जाएगा आर्मी सारा काम संभाल रही है दवाई ऑक्सीजन आदि भी तेरे राजनीति से मुक्त हो जायेगी सभी के अपने अकालमृत्यु मर रहे है   मानवता केलिऐ __ देशभक्त हो तो,1
सड़ा_हुआ_समाज मूले मदरचोद वे और रहेंगे :///,1
चुनाव बाद हिंसा में मारे गए लोगों के परिजनों को दो-दो लाख की आर्थिक मदद देगी ममता सरकार।     :///,0
जो शहाबुद्दीन के साथ हैं वो इस ट्वीट को रीट्वीट करें और इस हैसटैग पर ट्वीट करें ,0
" न मूर्ख हैं,न जनता को मूर्ख मान लिए हैं, ये जनता को मूर्ख बनाने की होड़ में लगे हैं कुछ तो जबाब देना ही पड़ेगा।",0
घमण्ड था की प्लॉट लेंगे कश्मीर की वादी में आज बेड भी नही मिल रहा देश की आबादी में ,0
          मनहुस_मोदी का साया मेरे देश के ऊपर से हट जाएगा आर्मी सारा काम संभाल रही है दवाई ऑक्सीजन आदि भी तेरे राजनीति से मुक्त हो जायेगी सभी के अपने अकालमृत्यु मर रहे है   मानवता केलिऐ __ देशभक्त हो तो,0
            __     किसानों_का_मोदी_को_धोबीपटका   :///,1
" _  हिंदू और अल्ट्रा मॉडर्न सरकस्म वाले पढ़े लिखे लोग ये भूल जाते हैं की इनके बाप दादाओं ने मेहनत की थी जो ये दिन देख पा रहे हैं ।  हां इनकी सोच जो कीचड़ से लबालब है, वो इनको कहीं का नही छोड़ेगी ।  फूहड़ भद्दे मजाक और सरकास्म में अंतर होता है   अंधकार बहुत नजदीक है ।",0
इस धर्म युद्ध में न भगवान कृष्ण आएँगे और न ही मोदी जी।  तू अर्जुन बन रणभूमि में जा और जिहादियों का खात्मा कर।  :///,0
"  कॉलोनी अवैध है तो नगर निगम वहां से हाउस टैक्स कैसे वसूल कर रहा है ?  और हाउस टैक्स वसूल करने के लिए उसे  का प्रमाणित मानचित्र क्यों नहीं चाहिए? इस समस्या को विभाग नहीं सुलझा सकते ,इस समस्या को सरकार ही सुलझा   सकती है।",0
हार जीत तो ठीक है मज़े की बात ये है साहब का बांग्लादेश के लिए आंदोलन कर जेल जाना बेकार हो गया 😜🙈  ,0
          मनहुस_मोदी का साया मेरे देश के ऊपर से हट जाएगा आर्मी सारा काम संभाल रही है दवाई ऑक्सीजन आदि भी तेरे राजनीति से मुक्त हो जायेगी सभी के अपने अकालमृत्यु मर रहे है   मानवता केलिऐ __ देशभक्त हो तो,0
                  कब तक हम इनकी हरामी औकात बताएंगे अब इतिहास के किस्से सुनाने की नही बदला हुआ इतिहास लिखने की जरूरत है,0
"  दो मिनट का मौन उनके लिए भी जिनको बंगाल में चुनावी रैली दिखी ,  कोरोना दिखा किन्तु अब हिंसा , लूट अग्निकांड और महिलाओं को लुटती इज़्ज़त नहीं दिख रहीं 😡😡          ",1
चिता-भस्म पर किसने सुख के स्वर्णिम साज सजाये ? किसने लाखो के विनाश पर जय के वाघ बजाये ? किस कपूत ने पूत पंचनद को कर डाला लाल ? किसके पापो का प्रतिफल है भोग रहा बंगाल ?    ,0
शाहबुद्दीन का मर्डर  नहीं तो और क्या है ?? __   ,1
अगर क्रोना बीजेपी के गद्दार एमएलए को हो जाए और उन्हें ऊपर ले जाए तो इससे बड़ी बात हो ही नहीं सकती तो   ,1
"ये बंगाल की  ममता बनर्जी नही है,ये  की आका डायन है👹जो बंगाल मे  पार्टी के आतंकवादी जिहादीयोंसे बलात्कार,खुन,खराबा बंमबारी कराती है          :///",1
 % भारतीयों की यही इच्छा है  % लं** नही चाहते के मोदी जाए       मोदी_है_तो_मातम_है मोदी_का_सिस्टम_ले_डूबा मोदी_भगाओ_देश_बचाओ मोदी_मतलब_देश_चौपट :///,1
दोगला पन ये गद्दार नहीं चाहते देश को :///,1
हमें कुछ नहीं इंसाफ चाहिए ,0
नरेंद्र_मोदी_ग्लोबल_पप्पू मोदी                :///,0
"जारी रहेगी, इस पहले मंगलवार सुबह  बजे तक तीन दिन का कोरोना कर्फ्यू लगाया गया था। अब इसे बढ़ाकर पांच दिन कर दिया गया है।          ",0
तेरे नाम का तो में कुत्ता भी ना पलू  कुत्तों की भी ईजत तुझ से कहीं जा दा है :///,1
" जी आप बातें बहुत अच्छी करते हैं,  धनकड़ जी से भी आपने मैं की ही  की होगी, आपको और   जी को शर्म आनी चाहिए , अगर देश के प्रधानमंत्री और रक्षामंत्री भी इस तरह बेबस हो जायेंगे तोह आम जनता किस के पास जाएगी    :///",1
"उतर क्यो नही जाते, कुर्सी ही तो है, ज/नाजा थोड़े ही है तुम्हारा।।  ",1
     दोगला मुख्ममंत्री को हटाओ युवा बाबू ।। ये दोगला राजनीतिक करने आए है इनको झारखंडी युवा से मतलब नहीं सिर्फ पैसा कमाने आए है झूठ बोल कर सपना दिखाएं है इनको सपना कैसे होता है मालूम नहीं अब हम युवा दिखेंगे सपना    _    :///,1
बस इतना याद रखना की जब देश महामारी से लड़ रहा था  तब वह चुनाव और वोटिंग में व्यस्त थे   ,0
"काफिले चलते रहेंगे मेरे बाद भी यहां, एक सितारा टूट जाने से फलक तन्हा नहीं होता।        ",0
    _ कुत्ता भी कितनी हैरानी से देख रहा कि ये सुवर कर क्या रहा,1
 वायरस अदृश्य है पर वह जानलेवा दुष्ट जीव होता है परन्तु ईश्वर अदृश्य होने पर भी हम पर कृपा दृष्टि रखता है उसपर पूर्ण विश्वास करने पर आत्मा प्रबल होता है,0
 ਕਿਸਾਨਮਜ਼ਦੂਰਏਕਤਾਜਿੰਦਾਬਾਦ  __ _    _    आज_आक्सीजन_कल_रोटी_जायेगी _  ,0
 जी बंगाल_हिंसा पर आपका कायराना रवैया प्रधानमंत्री पद की गरिमा को धूमिल करता है।     ,1
"देश आज महिला शशक्ति पे जोर दे रहा है, लेकिन हमारे  बिहार में भोजपुरी संगीत के नाम पर फूहड़ गाने लड़कियों के नाम पर गया जाता है।कितना दुख होता है किसी परिवार को जब उसकी बहन बेटी के नाम से फूहड़ गाने बजते हैं। कृपया इसपे सोचकर उचित निर्णय ले🙏🙏   ",0
" _ दोस्तों, आओ हम सब सर्वसम्मति से महान अर्थशास्त्री, धुरंधर वैज्ञानिक, अंतर्राष्ट्रीय किसान, भयंकर सवर्ण-दलित मसीहा चुदित राज जी को खांग्रेस अध्यक्ष एवं पलधानमंतली बनाएं 🙏 ""सभी समस्याएं समाप्त"" उदित_राज_को_अध्यक्ष_बनाओ_बे _   :///",0
बोहोत अच्छा विश्व गुरू फकीरद्र नाथ का ड़ंका बज रहा है अमेरिका मोदी के साथ जो कर रहा है एक तरफ सही है बोहोती घमंडी है फेंकु घमंड टूटना चाहिए    :/// :///,1
"देख लीजिए मोदी जी एक बेजुबान जानवर भी जानता है की पेड़ पौधे हमारे पर्यावरण के लिए कितना जरूरी है,एक कुत्ता भी नहीं चाहता कि पेड़ कटे लेकिन शायद आप नहीं समझ सकते।   बकस्वाहा_जंगल_बचाओ_अभियान :///",0
मोदी मोदी मोदी इसने अकेले ही पूरे देश की कब्र खोद दी खोद दी खोद दी ।।   __    _  _  _  ,1
